Frame,Tiempo,Tipo,Etiqueta,Confianza,Area,Coordenadas
76,0:02,Objeto,truck,0.6,30277,"(1029, 165, 1250, 302)"
76,0:02,Objeto,person,0.37,1300,"(342, 392, 368, 442)"
76,0:02,Objeto,car,0.37,30222,"(1031, 165, 1250, 303)"
76,0:02,Humo,smoke,0.27,345432,"(502, 274, 1280, 718)"
76,0:02,Fuego,fire,0.26,588,"(730, 139, 758, 160)"
77,0:02,Objeto,car,0.77,9130,"(70, 223, 236, 278)"
77,0:02,Objeto,truck,0.58,29946,"(1031, 167, 1248, 305)"
77,0:02,Objeto,car,0.5,1400,"(898, 65, 948, 93)"
77,0:02,Objeto,fire hydrant,0.4,1250,"(342, 395, 367, 445)"
77,0:02,Objeto,person,0.38,1326,"(342, 395, 368, 446)"
77,0:02,Humo,smoke,0.27,346872,"(504, 270, 1280, 717)"
77,0:02,Fuego,fire,0.23,825,"(726, 142, 759, 167)"
78,0:02,Objeto,car,0.78,9348,"(89, 223, 253, 280)"
78,0:02,Objeto,truck,0.65,30084,"(1030, 169, 1248, 307)"
78,0:02,Objeto,car,0.62,1508,"(890, 68, 942, 97)"
78,0:02,Objeto,person,0.52,1326,"(341, 397, 367, 448)"
78,0:02,Objeto,car,0.42,1400,"(178, 47, 234, 72)"
78,0:02,Objeto,car,0.38,800,"(1254, 49, 1279, 81)"
78,0:02,Humo,smoke,0.31,360677,"(501, 257, 1280, 720)"
78,0:02,Fuego,fire,0.21,896,"(724, 142, 756, 170)"
79,0:02,Objeto,car,0.74,9735,"(103, 223, 268, 282)"
79,0:02,Objeto,car,0.7,1458,"(884, 73, 938, 100)"
79,0:02,Objeto,truck,0.67,30302,"(1030, 171, 1248, 310)"
79,0:02,Objeto,car,0.47,667,"(1256, 54, 1279, 83)"
79,0:02,Objeto,car,0.44,1612,"(176, 48, 238, 74)"
79,0:02,Objeto,person,0.41,1250,"(341, 399, 366, 449)"
79,0:02,Humo,smoke,0.28,372724,"(492, 247, 1280, 720)"
79,0:02,Fuego,fire,0.22,644,"(727, 146, 755, 169)"
80,0:02,Objeto,car,0.73,1404,"(879, 77, 933, 103)"
80,0:02,Objeto,car,0.71,9628,"(119, 223, 285, 281)"
80,0:02,Objeto,truck,0.68,30163,"(1030, 173, 1247, 312)"
80,0:02,Objeto,car,0.4,621,"(1256, 57, 1279, 84)"
80,0:02,Humo,smoke,0.22,367070,"(497, 250, 1278, 720)"
80,0:02,Fuego,fire,0.2,800,"(724, 148, 756, 173)"
81,0:02,Objeto,car,0.77,8904,"(144, 222, 303, 278)"
81,0:02,Objeto,truck,0.72,30240,"(1030, 174, 1246, 314)"
81,0:02,Objeto,car,0.72,1450,"(870, 79, 928, 104)"
81,0:02,Objeto,person,0.53,1323,"(340, 405, 367, 454)"
81,0:02,Humo,smoke,0.3,362610,"(489, 261, 1279, 720)"
81,0:02,Fuego,fire,0.29,725,"(728, 149, 757, 174)"
82,0:02,Objeto,car,0.8,8370,"(165, 221, 320, 275)"
82,0:02,Objeto,truck,0.73,30163,"(1029, 177, 1246, 316)"
82,0:02,Objeto,car,0.64,1596,"(865, 81, 922, 109)"
82,0:02,Objeto,person,0.58,1300,"(340, 406, 366, 456)"
82,0:02,Objeto,car,0.41,600,"(1259, 59, 1279, 89)"
82,0:02,Fuego,fire,0.3,644,"(728, 152, 756, 175)"
82,0:02,Humo,smoke,0.27,367350,"(487, 255, 1277, 720)"
83,0:02,Objeto,car,0.82,7500,"(185, 220, 335, 270)"
83,0:02,Objeto,truck,0.73,29729,"(1029, 181, 1246, 318)"
83,0:02,Objeto,car,0.61,1540,"(860, 84, 915, 112)"
83,0:02,Objeto,person,0.57,1404,"(339, 406, 366, 458)"
83,0:02,Objeto,car,0.41,558,"(1261, 60, 1279, 91)"
83,0:02,Humo,smoke,0.27,356176,"(490, 268, 1278, 720)"
83,0:02,Fuego,fire,0.26,725,"(727, 153, 756, 178)"
84,0:02,Objeto,car,0.71,7203,"(204, 216, 351, 265)"
84,0:02,Objeto,truck,0.69,29512,"(1028, 183, 1245, 319)"
84,0:02,Objeto,car,0.57,1458,"(855, 86, 909, 113)"
84,0:02,Objeto,car,0.48,4680,"(205, 217, 309, 262)"
84,0:02,Objeto,fire hydrant,0.45,1484,"(338, 407, 366, 460)"
84,0:02,Objeto,person,0.42,1431,"(338, 407, 365, 460)"
84,0:02,Humo,smoke,0.28,359898,"(482, 269, 1280, 720)"
84,0:02,Fuego,fire,0.24,598,"(728, 154, 754, 177)"
85,0:02,Objeto,car,0.75,7200,"(221, 217, 365, 267)"
85,0:02,Objeto,car,0.72,1404,"(849, 89, 903, 115)"
85,0:02,Objeto,truck,0.63,29430,"(1027, 185, 1245, 320)"
85,0:02,Objeto,fire hydrant,0.51,1566,"(338, 408, 367, 462)"
85,0:02,Humo,smoke,0.26,350948,"(486, 278, 1280, 720)"
85,0:02,Fuego,fire,0.25,648,"(726, 155, 753, 179)"
86,0:02,Objeto,car,0.75,1512,"(843, 90, 899, 117)"
86,0:02,Objeto,car,0.62,6909,"(237, 218, 378, 267)"
86,0:02,Objeto,truck,0.61,29648,"(1026, 185, 1244, 321)"
86,0:02,Objeto,fire hydrant,0.42,1431,"(338, 409, 365, 462)"
86,0:02,Humo,smoke,0.3,354150,"(489, 270, 1276, 720)"
86,0:02,Fuego,fire,0.29,648,"(727, 155, 754, 179)"
87,0:02,Objeto,car,0.66,7332,"(254, 214, 395, 266)"
87,0:02,Objeto,truck,0.64,29295,"(1026, 186, 1243, 321)"
87,0:02,Objeto,car,0.62,1539,"(837, 92, 894, 119)"
87,0:02,Objeto,fire hydrant,0.5,1428,"(337, 412, 365, 463)"
87,0:02,Objeto,car,0.39,1400,"(178, 63, 234, 88)"
87,0:02,Objeto,car,0.36,2079,"(178, 61, 255, 88)"
87,0:02,Humo,smoke,0.33,360244,"(481, 268, 1278, 720)"
87,0:02,Fuego,fire,0.25,648,"(724, 158, 751, 182)"
88,0:02,Objeto,fire hydrant,0.67,1326,"(338, 412, 364, 463)"
88,0:02,Objeto,truck,0.64,29295,"(1026, 187, 1243, 322)"
88,0:02,Objeto,car,0.54,1456,"(836, 94, 888, 122)"
88,0:02,Objeto,car,0.49,6681,"(273, 213, 404, 264)"
88,0:02,Objeto,car,0.42,2160,"(176, 61, 256, 88)"
88,0:02,Humo,smoke,0.31,346104,"(488, 283, 1280, 720)"
89,0:02,Objeto,fire hydrant,0.74,1352,"(337, 412, 363, 464)"
89,0:02,Objeto,truck,0.65,29430,"(1025, 188, 1243, 323)"
89,0:02,Objeto,car,0.62,9472,"(289, 197, 437, 261)"
89,0:02,Objeto,car,0.49,1593,"(176, 64, 235, 91)"
89,0:02,Objeto,car,0.45,6760,"(289, 210, 419, 262)"
89,0:02,Objeto,car,0.38,1363,"(833, 95, 880, 124)"
