Frame,Tiempo,Tipo,Etiqueta,Confianza,Area,Coordenadas
389,0:12,Fuego,fire,0.31,380,"(641, 393, 661, 412)"
389,0:12,Fuego,fire,0.26,1152,"(679, 505, 715, 537)"
390,0:13,Objeto,truck,0.86,202230,"(151, 233, 781, 554)"
390,0:13,Fuego,fire,0.3,360,"(641, 393, 661, 411)"
390,0:13,Fuego,fire,0.26,1188,"(679, 504, 715, 537)"
391,0:13,Objeto,truck,0.85,202230,"(151, 233, 781, 554)"
391,0:13,Fuego,fire,0.28,360,"(641, 393, 661, 411)"
391,0:13,Fuego,fire,0.25,1184,"(679, 504, 716, 536)"
392,0:13,Objeto,truck,0.85,202551,"(151, 233, 782, 554)"
392,0:13,Fuego,fire,0.28,380,"(641, 392, 661, 411)"
392,0:13,Fuego,fire,0.25,1216,"(679, 504, 717, 536)"
393,0:13,Objeto,truck,0.84,202230,"(152, 233, 782, 554)"
393,0:13,Fuego,fire,0.27,380,"(641, 392, 661, 411)"
393,0:13,Fuego,fire,0.24,1320,"(679, 503, 719, 536)"
394,0:13,Objeto,truck,0.85,201600,"(152, 233, 782, 553)"
394,0:13,Fuego,fire,0.29,380,"(641, 392, 661, 411)"
394,0:13,Fuego,fire,0.26,1480,"(679, 501, 719, 538)"
395,0:13,Objeto,truck,0.85,198737,"(151, 234, 774, 553)"
395,0:13,Fuego,fire,0.3,380,"(641, 392, 661, 411)"
395,0:13,Fuego,fire,0.28,1406,"(680, 501, 718, 538)"
396,0:13,Objeto,truck,0.85,199375,"(150, 234, 775, 553)"
396,0:13,Fuego,fire,0.29,399,"(641, 392, 662, 411)"
396,0:13,Fuego,fire,0.29,1260,"(681, 503, 717, 538)"
397,0:13,Objeto,truck,0.86,201920,"(152, 233, 783, 553)"
397,0:13,Fuego,fire,0.29,440,"(641, 392, 663, 412)"
397,0:13,Fuego,fire,0.27,1155,"(681, 504, 716, 537)"
398,0:13,Objeto,truck,0.86,201920,"(152, 233, 783, 553)"
398,0:13,Fuego,fire,0.29,418,"(641, 393, 663, 412)"
398,0:13,Fuego,fire,0.27,1088,"(681, 505, 715, 537)"
399,0:13,Objeto,truck,0.85,200332,"(153, 234, 781, 553)"
399,0:13,Fuego,fire,0.3,1088,"(681, 506, 715, 538)"
399,0:13,Fuego,fire,0.3,440,"(641, 393, 663, 413)"
400,0:13,Objeto,truck,0.85,200332,"(153, 234, 781, 553)"
400,0:13,Fuego,fire,0.29,1188,"(680, 505, 716, 538)"
400,0:13,Fuego,fire,0.29,440,"(641, 393, 663, 413)"
401,0:13,Objeto,truck,0.85,200013,"(154, 234, 781, 553)"
401,0:13,Fuego,fire,0.29,460,"(641, 393, 664, 413)"
401,0:13,Fuego,fire,0.27,1295,"(680, 504, 717, 539)"
402,0:13,Objeto,truck,0.84,200013,"(154, 234, 781, 553)"
402,0:13,Fuego,fire,0.28,460,"(641, 394, 664, 414)"
402,0:13,Fuego,fire,0.27,1368,"(680, 503, 718, 539)"
403,0:13,Objeto,truck,0.84,200013,"(154, 234, 781, 553)"
403,0:13,Fuego,fire,0.29,462,"(642, 393, 664, 414)"
403,0:13,Fuego,fire,0.27,1406,"(680, 503, 718, 540)"
404,0:13,Objeto,truck,0.84,200332,"(154, 234, 782, 553)"
404,0:13,Objeto,bus,0.41,202216,"(157, 233, 785, 555)"
404,0:13,Fuego,fire,0.29,460,"(641, 394, 664, 414)"
404,0:13,Fuego,fire,0.21,1254,"(680, 504, 718, 537)"
405,0:13,Objeto,truck,0.83,200960,"(154, 234, 782, 554)"
405,0:13,Objeto,bus,0.45,201894,"(157, 233, 784, 555)"
405,0:13,Fuego,fire,0.28,462,"(642, 393, 664, 414)"
405,0:13,Fuego,fire,0.22,1216,"(680, 505, 718, 537)"
406,0:13,Objeto,truck,0.83,201909,"(154, 234, 783, 555)"
406,0:13,Objeto,bus,0.49,203490,"(156, 233, 786, 556)"
406,0:13,Fuego,fire,0.29,462,"(642, 393, 664, 414)"
406,0:13,Fuego,fire,0.22,1326,"(680, 504, 719, 538)"
407,0:13,Objeto,truck,0.83,201588,"(155, 234, 783, 555)"
407,0:13,Objeto,bus,0.45,203472,"(158, 233, 786, 557)"
407,0:13,Fuego,fire,0.28,462,"(642, 393, 664, 414)"
408,0:13,Objeto,truck,0.84,201909,"(155, 234, 784, 555)"
408,0:13,Objeto,bus,0.4,203796,"(157, 233, 786, 557)"
408,0:13,Fuego,fire,0.27,440,"(642, 393, 664, 413)"
409,0:13,Objeto,truck,0.84,201588,"(155, 234, 783, 555)"
409,0:13,Objeto,bus,0.4,204120,"(156, 233, 786, 557)"
409,0:13,Fuego,fire,0.27,440,"(642, 393, 664, 413)"
410,0:13,Objeto,truck,0.83,201894,"(155, 234, 782, 556)"
410,0:13,Objeto,bus,0.46,203796,"(156, 233, 785, 557)"
410,0:13,Fuego,fire,0.27,420,"(643, 393, 664, 413)"
410,0:13,Fuego,fire,0.23,1517,"(679, 502, 720, 539)"
411,0:13,Objeto,truck,0.83,201267,"(155, 234, 782, 555)"
411,0:13,Objeto,bus,0.54,203472,"(157, 233, 785, 557)"
411,0:13,Fuego,fire,0.27,420,"(643, 393, 664, 413)"
412,0:13,Objeto,truck,0.8,201267,"(155, 234, 782, 555)"
412,0:13,Objeto,bus,0.64,203472,"(157, 234, 785, 558)"
412,0:13,Fuego,fire,0.28,440,"(642, 393, 664, 413)"
413,0:13,Objeto,truck,0.81,201267,"(156, 235, 783, 556)"
413,0:13,Objeto,bus,0.65,203472,"(158, 234, 786, 558)"
413,0:13,Fuego,fire,0.26,420,"(643, 393, 664, 413)"
414,0:13,Objeto,truck,0.78,200960,"(156, 235, 784, 555)"
414,0:13,Objeto,bus,0.73,202844,"(158, 233, 786, 556)"
414,0:13,Fuego,fire,0.26,441,"(643, 393, 664, 414)"
415,0:13,Objeto,truck,0.79,200960,"(156, 235, 784, 555)"
415,0:13,Objeto,bus,0.69,203167,"(157, 233, 786, 556)"
415,0:13,Fuego,fire,0.24,440,"(643, 394, 665, 414)"
416,0:13,Objeto,truck,0.81,201600,"(155, 235, 785, 555)"
416,0:13,Objeto,bus,0.64,203490,"(157, 234, 787, 557)"
416,0:13,Fuego,fire,0.23,440,"(643, 394, 665, 414)"
417,0:13,Objeto,truck,0.78,201280,"(155, 235, 784, 555)"
417,0:13,Objeto,bus,0.74,203796,"(158, 233, 787, 557)"
417,0:13,Fuego,fire,0.21,460,"(642, 394, 665, 414)"
418,0:13,Objeto,truck,0.8,201909,"(155, 235, 784, 556)"
418,0:13,Objeto,bus,0.64,204120,"(157, 235, 787, 559)"
418,0:13,Fuego,fire,0.21,460,"(642, 394, 665, 414)"
419,0:13,Objeto,truck,0.8,202230,"(155, 235, 785, 556)"
419,0:13,Objeto,bus,0.62,203167,"(158, 234, 787, 557)"
420,0:14,Objeto,truck,0.83,201920,"(155, 235, 786, 555)"
420,0:14,Objeto,bus,0.47,203167,"(158, 234, 787, 557)"
421,0:14,Objeto,truck,0.83,201920,"(155, 235, 786, 555)"
421,0:14,Objeto,bus,0.44,203490,"(157, 234, 787, 557)"
422,0:14,Objeto,truck,0.82,203813,"(155, 234, 786, 557)"
423,0:14,Objeto,truck,0.83,204444,"(155, 233, 786, 557)"
423,0:14,Objeto,bus,0.42,205400,"(156, 233, 788, 558)"
424,0:14,Objeto,truck,0.84,208230,"(155, 228, 786, 558)"
425,0:14,Objeto,truck,0.82,206032,"(155, 230, 787, 556)"
425,0:14,Objeto,bus,0.48,206684,"(154, 231, 788, 557)"
426,0:14,Objeto,truck,0.84,209523,"(155, 225, 788, 556)"
427,0:14,Objeto,truck,0.83,208257,"(155, 227, 788, 556)"
427,0:14,Objeto,bus,0.38,210516,"(154, 228, 790, 559)"
428,0:14,Objeto,truck,0.82,208890,"(155, 226, 788, 556)"
429,0:14,Objeto,truck,0.84,210488,"(155, 224, 789, 556)"
429,0:14,Fuego,fire,0.2,6048,"(674, 243, 758, 315)"
430,0:14,Objeto,truck,0.85,213321,"(155, 220, 788, 557)"
431,0:14,Objeto,truck,0.81,213658,"(154, 220, 788, 557)"
431,0:14,Objeto,bus,0.45,213024,"(156, 222, 790, 558)"
432,0:14,Objeto,truck,0.79,211756,"(155, 222, 789, 556)"
432,0:14,Objeto,bus,0.5,210456,"(157, 224, 789, 557)"
433,0:14,Objeto,truck,0.82,211422,"(155, 223, 788, 557)"
434,0:14,Objeto,truck,0.8,209220,"(155, 227, 789, 557)"
434,0:14,Objeto,bus,0.38,206968,"(158, 229, 789, 557)"
435,0:14,Objeto,truck,0.8,207318,"(155, 229, 789, 556)"
435,0:14,Objeto,bus,0.43,208257,"(157, 229, 790, 558)"
436,0:14,Objeto,truck,0.79,207318,"(155, 229, 789, 556)"
436,0:14,Objeto,bus,0.48,208257,"(157, 229, 790, 558)"
437,0:14,Objeto,truck,0.81,205725,"(155, 231, 788, 556)"
437,0:14,Objeto,bus,0.44,206358,"(156, 231, 789, 557)"
438,0:14,Objeto,truck,0.81,204459,"(155, 233, 788, 556)"
438,0:14,Objeto,bus,0.55,205740,"(154, 234, 789, 558)"
439,0:14,Objeto,truck,0.82,203193,"(155, 235, 788, 556)"
439,0:14,Objeto,bus,0.6,204470,"(154, 235, 789, 557)"
440,0:14,Objeto,truck,0.84,203193,"(155, 235, 788, 556)"
440,0:14,Objeto,bus,0.55,205428,"(154, 235, 790, 558)"
441,0:14,Objeto,truck,0.83,204148,"(155, 234, 789, 556)"
441,0:14,Objeto,bus,0.52,205416,"(156, 235, 790, 559)"
442,0:14,Objeto,truck,0.81,203826,"(155, 234, 788, 556)"
442,0:14,Objeto,bus,0.62,204459,"(156, 234, 789, 557)"
442,0:14,Fuego,fire,0.21,1521,"(687, 500, 726, 539)"
443,0:14,Objeto,truck,0.8,202872,"(156, 235, 788, 556)"
443,0:14,Objeto,bus,0.64,203826,"(156, 235, 789, 557)"
444,0:14,Objeto,truck,0.81,202880,"(155, 236, 789, 556)"
444,0:14,Objeto,bus,0.6,204459,"(157, 236, 790, 559)"
445,0:14,Objeto,truck,0.8,202880,"(155, 236, 789, 556)"
445,0:14,Objeto,bus,0.66,204136,"(157, 235, 789, 558)"
446,0:14,Objeto,truck,0.79,202880,"(155, 236, 789, 556)"
446,0:14,Objeto,bus,0.67,204459,"(157, 236, 790, 559)"
447,0:14,Objeto,truck,0.81,203514,"(155, 236, 789, 557)"
447,0:14,Objeto,bus,0.61,204459,"(157, 236, 790, 559)"
448,0:14,Objeto,truck,0.81,204148,"(155, 236, 789, 558)"
448,0:14,Objeto,bus,0.56,205092,"(157, 236, 790, 560)"
449,0:14,Objeto,truck,0.82,203826,"(156, 236, 789, 558)"
449,0:14,Objeto,bus,0.61,204768,"(158, 236, 790, 560)"
450,0:15,Objeto,truck,0.82,204459,"(156, 235, 789, 558)"
450,0:15,Objeto,bus,0.66,205075,"(159, 235, 790, 560)"
451,0:15,Objeto,truck,0.83,203826,"(156, 236, 789, 558)"
451,0:15,Objeto,bus,0.62,205400,"(158, 235, 790, 560)"
452,0:15,Objeto,truck,0.81,204782,"(155, 235, 789, 558)"
452,0:15,Objeto,bus,0.66,205725,"(157, 235, 790, 560)"
453,0:15,Objeto,truck,0.86,204792,"(154, 236, 790, 558)"
454,0:15,Objeto,truck,0.86,205436,"(153, 236, 791, 558)"
454,0:15,Fuego,fire,0.21,437,"(646, 396, 669, 415)"
455,0:15,Objeto,truck,0.85,205436,"(155, 236, 793, 558)"
455,0:15,Objeto,bus,0.38,205092,"(160, 235, 793, 559)"
455,0:15,Fuego,fire,0.22,460,"(647, 395, 670, 415)"
456,0:15,Objeto,truck,0.87,206397,"(156, 236, 795, 559)"
456,0:15,Fuego,fire,0.28,437,"(647, 396, 670, 415)"
457,0:15,Objeto,truck,0.86,205751,"(158, 236, 795, 559)"
457,0:15,Objeto,bus,0.38,206375,"(160, 236, 795, 561)"
457,0:15,Fuego,fire,0.27,437,"(648, 396, 671, 415)"
457,0:15,Fuego,fire,0.22,1394,"(693, 501, 727, 542)"
458,0:15,Objeto,truck,0.86,206074,"(159, 236, 797, 559)"
458,0:15,Fuego,fire,0.29,480,"(649, 396, 673, 416)"
459,0:15,Objeto,truck,0.85,207366,"(156, 236, 798, 559)"
459,0:15,Objeto,bus,0.39,208325,"(155, 236, 796, 561)"
459,0:15,Fuego,fire,0.3,520,"(650, 396, 676, 416)"
459,0:15,Fuego,fire,0.26,1404,"(694, 504, 730, 543)"
460,0:15,Objeto,truck,0.86,206712,"(160, 236, 798, 560)"
460,0:15,Fuego,fire,0.33,1260,"(695, 507, 730, 543)"
460,0:15,Fuego,fire,0.29,500,"(652, 396, 677, 416)"
461,0:15,Objeto,truck,0.85,206388,"(161, 235, 798, 559)"
461,0:15,Fuego,fire,0.27,480,"(654, 396, 678, 416)"
462,0:15,Objeto,truck,0.86,206712,"(162, 236, 800, 560)"
462,0:15,Fuego,fire,0.29,1554,"(695, 502, 732, 544)"
462,0:15,Fuego,fire,0.22,462,"(655, 395, 677, 416)"
463,0:15,Objeto,truck,0.86,206064,"(164, 236, 800, 560)"
463,0:15,Objeto,bus,0.43,206375,"(164, 237, 799, 562)"
463,0:15,Fuego,fire,0.25,504,"(655, 395, 679, 416)"
463,0:15,Fuego,fire,0.22,1482,"(697, 505, 735, 544)"
464,0:15,Objeto,truck,0.87,205740,"(166, 237, 801, 561)"
464,0:15,Fuego,fire,0.2,506,"(657, 395, 680, 417)"
465,0:15,Objeto,truck,0.86,205740,"(166, 236, 801, 560)"
465,0:15,Fuego,fire,0.23,1591,"(699, 502, 736, 545)"
466,0:15,Objeto,truck,0.87,206700,"(167, 236, 803, 561)"
467,0:15,Objeto,truck,0.86,207010,"(169, 236, 804, 562)"
467,0:15,Objeto,bus,0.42,207336,"(167, 237, 803, 563)"
467,0:15,Fuego,fire,0.22,1444,"(704, 505, 742, 543)"
468,0:15,Objeto,truck,0.85,206684,"(171, 236, 805, 562)"
468,0:15,Objeto,bus,0.49,207645,"(170, 236, 805, 563)"
468,0:15,Fuego,fire,0.28,1400,"(704, 508, 744, 543)"
468,0:15,Fuego,fire,0.22,529,"(662, 398, 685, 421)"
469,0:15,Objeto,truck,0.82,206032,"(173, 236, 805, 562)"
469,0:15,Objeto,bus,0.71,207318,"(171, 236, 805, 563)"
469,0:15,Fuego,fire,0.27,552,"(663, 398, 687, 421)"
469,0:15,Fuego,fire,0.27,1292,"(707, 509, 745, 543)"
470,0:15,Objeto,truck,0.85,206684,"(174, 236, 808, 562)"
470,0:15,Objeto,bus,0.39,206032,"(175, 236, 807, 562)"
470,0:15,Fuego,fire,0.31,528,"(665, 399, 689, 421)"
470,0:15,Fuego,fire,0.24,1330,"(707, 509, 745, 544)"
471,0:15,Objeto,truck,0.87,207010,"(174, 236, 809, 562)"
471,0:15,Fuego,fire,0.31,504,"(668, 399, 692, 420)"
472,0:15,Objeto,truck,0.86,207972,"(175, 236, 811, 563)"
472,0:15,Fuego,fire,0.32,440,"(670, 400, 692, 420)"
472,0:15,Fuego,fire,0.24,1296,"(712, 508, 748, 544)"
473,0:15,Objeto,truck,0.85,208299,"(175, 235, 812, 562)"
473,0:15,Fuego,fire,0.33,460,"(671, 400, 694, 420)"
473,0:15,Fuego,fire,0.28,1444,"(712, 506, 750, 544)"
474,0:15,Objeto,truck,0.86,207025,"(176, 236, 813, 561)"
474,0:15,Objeto,bus,0.41,207010,"(177, 236, 812, 562)"
474,0:15,Fuego,fire,0.29,420,"(674, 400, 695, 420)"
475,0:15,Objeto,truck,0.86,207350,"(177, 236, 815, 561)"
475,0:15,Fuego,fire,0.23,437,"(674, 401, 697, 420)"
476,0:15,Objeto,truck,0.86,207350,"(179, 236, 817, 561)"
477,0:15,Objeto,truck,0.86,206712,"(181, 237, 819, 561)"
477,0:15,Fuego,fire,0.24,483,"(678, 400, 701, 421)"
478,0:15,Objeto,truck,0.86,206700,"(183, 237, 819, 562)"
478,0:15,Fuego,fire,0.27,440,"(680, 400, 702, 420)"
479,0:15,Objeto,truck,0.86,207350,"(184, 237, 822, 562)"
479,0:15,Fuego,fire,0.37,460,"(682, 401, 705, 421)"
479,0:15,Fuego,fire,0.22,1332,"(724, 508, 760, 545)"
480,0:16,Objeto,truck,0.86,208314,"(185, 236, 824, 562)"
480,0:16,Fuego,fire,0.36,483,"(684, 401, 707, 422)"
480,0:16,Fuego,fire,0.23,1050,"(727, 514, 762, 544)"
481,0:16,Objeto,truck,0.86,209573,"(187, 235, 824, 564)"
481,0:16,Fuego,fire,0.33,418,"(687, 401, 709, 420)"
482,0:16,Objeto,truck,0.86,207010,"(188, 236, 823, 562)"
482,0:16,Fuego,fire,0.31,418,"(690, 401, 712, 420)"
482,0:16,Fuego,fire,0.25,1404,"(727, 508, 763, 547)"
483,0:16,Objeto,truck,0.82,206664,"(189, 236, 821, 563)"
483,0:16,Fuego,fire,0.25,528,"(691, 400, 715, 422)"
483,0:16,Fuego,fire,0.24,1440,"(730, 506, 766, 546)"
484,0:16,Objeto,truck,0.82,207624,"(190, 236, 823, 564)"
484,0:16,Fuego,fire,0.22,504,"(691, 401, 715, 422)"
485,0:16,Objeto,truck,0.81,209220,"(192, 235, 826, 565)"
485,0:16,Fuego,fire,0.25,525,"(693, 401, 718, 422)"
486,0:16,Objeto,truck,0.81,208257,"(193, 236, 826, 565)"
486,0:16,Objeto,bus,0.49,210889,"(190, 236, 831, 565)"
486,0:16,Fuego,fire,0.35,483,"(696, 402, 719, 423)"
487,0:16,Objeto,truck,0.8,210185,"(194, 235, 829, 566)"
487,0:16,Fuego,fire,0.47,437,"(700, 403, 723, 422)"
488,0:16,Objeto,truck,0.82,210820,"(195, 235, 830, 567)"
488,0:16,Fuego,fire,0.46,418,"(703, 404, 725, 423)"
488,0:16,Fuego,fire,0.21,1188,"(790, 440, 823, 476)"
489,0:16,Objeto,truck,0.82,212454,"(196, 234, 834, 567)"
489,0:16,Fuego,fire,0.42,357,"(706, 404, 727, 421)"
489,0:16,Fuego,fire,0.22,540,"(1245, 143, 1272, 163)"
489,0:16,Fuego,fire,0.21,520,"(705, 402, 731, 422)"
490,0:16,Objeto,truck,0.8,211788,"(198, 234, 834, 567)"
490,0:16,Fuego,fire,0.27,456,"(707, 403, 731, 422)"
490,0:16,Fuego,fire,0.26,782,"(1235, 142, 1269, 165)"
491,0:16,Objeto,truck,0.78,211816,"(200, 235, 838, 567)"
491,0:16,Fuego,fire,0.31,483,"(709, 403, 732, 424)"
492,0:16,Objeto,truck,0.74,215430,"(202, 234, 847, 568)"
492,0:16,Objeto,bus,0.58,219104,"(195, 234, 851, 568)"
492,0:16,Fuego,fire,0.33,399,"(712, 405, 733, 424)"
493,0:16,Objeto,truck,0.79,214785,"(203, 236, 848, 569)"
493,0:16,Fuego,fire,0.42,352,"(719, 406, 741, 422)"
494,0:16,Objeto,truck,0.75,214140,"(205, 236, 850, 568)"
494,0:16,Objeto,bus,0.35,219438,"(197, 235, 854, 569)"
494,0:16,Fuego,fire,0.33,323,"(721, 406, 740, 423)"
494,0:16,Fuego,fire,0.21,1287,"(757, 519, 796, 552)"
495,0:16,Objeto,truck,0.75,215800,"(205, 236, 855, 568)"
495,0:16,Objeto,bus,0.38,219784,"(195, 235, 857, 567)"
495,0:16,Fuego,fire,0.27,378,"(724, 405, 745, 423)"
496,0:16,Objeto,truck,0.82,215812,"(206, 236, 858, 567)"
496,0:16,Fuego,fire,0.25,384,"(1161, 148, 1185, 164)"
496,0:16,Fuego,fire,0.24,462,"(726, 405, 748, 426)"
497,0:16,Objeto,truck,0.75,217116,"(208, 236, 860, 569)"
497,0:16,Objeto,bus,0.4,220113,"(199, 235, 860, 568)"
497,0:16,Fuego,fire,0.29,483,"(727, 407, 750, 428)"
497,0:16,Fuego,fire,0.23,468,"(1147, 149, 1173, 167)"
498,0:16,Objeto,truck,0.77,218436,"(211, 236, 865, 570)"
498,0:16,Objeto,bus,0.44,222105,"(201, 235, 864, 570)"
498,0:16,Fuego,fire,0.46,414,"(734, 409, 757, 427)"
499,0:16,Objeto,truck,0.77,218436,"(212, 236, 866, 570)"
499,0:16,Objeto,bus,0.49,219438,"(208, 237, 865, 571)"
499,0:16,Fuego,fire,0.35,399,"(737, 408, 758, 427)"
500,0:16,Objeto,truck,0.76,218755,"(215, 237, 868, 572)"
500,0:16,Fuego,fire,0.25,420,"(740, 408, 761, 428)"
501,0:16,Objeto,truck,0.79,220416,"(217, 236, 873, 572)"
502,0:16,Objeto,truck,0.84,221746,"(218, 235, 876, 572)"
502,0:16,Fuego,fire,0.43,456,"(749, 409, 773, 428)"
502,0:16,Fuego,fire,0.42,640,"(1080, 152, 1112, 172)"
503,0:16,Objeto,truck,0.85,222083,"(220, 235, 879, 572)"
503,0:16,Fuego,fire,0.4,551,"(1068, 153, 1097, 172)"
503,0:16,Fuego,fire,0.28,506,"(751, 408, 774, 430)"
503,0:16,Fuego,fire,0.22,792,"(1068, 150, 1104, 172)"
504,0:16,Objeto,truck,0.82,223418,"(221, 235, 882, 573)"
504,0:16,Objeto,bus,0.41,222768,"(219, 236, 882, 572)"
504,0:16,Fuego,fire,0.29,660,"(1052, 154, 1085, 174)"
504,0:16,Fuego,fire,0.25,462,"(755, 408, 777, 429)"
505,0:16,Objeto,truck,0.84,222432,"(222, 237, 884, 573)"
505,0:16,Fuego,fire,0.46,551,"(1047, 154, 1076, 173)"
505,0:16,Fuego,fire,0.24,440,"(759, 410, 781, 430)"
505,0:16,Fuego,fire,0.21,864,"(1040, 151, 1076, 175)"
506,0:16,Objeto,truck,0.78,222757,"(225, 237, 886, 574)"
506,0:16,Objeto,bus,0.51,222775,"(221, 238, 886, 573)"
506,0:16,Fuego,fire,0.38,504,"(1034, 156, 1062, 174)"
506,0:16,Fuego,fire,0.35,437,"(764, 411, 787, 430)"
507,0:16,Objeto,truck,0.84,224757,"(226, 236, 889, 575)"
507,0:16,Objeto,bus,0.43,223104,"(225, 238, 889, 574)"
507,0:16,Fuego,fire,0.34,480,"(767, 412, 791, 432)"
507,0:16,Fuego,fire,0.33,551,"(1019, 155, 1048, 174)"
508,0:16,Objeto,truck,0.85,223080,"(229, 237, 889, 575)"
508,0:16,Fuego,fire,0.32,651,"(1006, 154, 1037, 175)"
509,0:16,Objeto,truck,0.86,224740,"(231, 238, 892, 578)"
509,0:16,Fuego,fire,0.41,580,"(995, 155, 1024, 175)"
509,0:16,Fuego,fire,0.3,897,"(987, 153, 1026, 176)"
509,0:16,Fuego,fire,0.3,520,"(776, 411, 802, 431)"
510,0:17,Objeto,truck,0.85,225080,"(233, 237, 895, 577)"
510,0:17,Fuego,fire,0.44,540,"(982, 156, 1012, 174)"
510,0:17,Fuego,fire,0.29,500,"(781, 412, 806, 432)"
510,0:17,Fuego,fire,0.2,720,"(975, 155, 1011, 175)"
511,0:17,Objeto,truck,0.81,226100,"(236, 237, 901, 577)"
511,0:17,Fuego,fire,0.31,570,"(971, 156, 1001, 175)"
512,0:17,Objeto,truck,0.83,227106,"(237, 238, 903, 579)"
512,0:17,Fuego,fire,0.27,735,"(955, 156, 990, 177)"
512,0:17,Fuego,fire,0.23,528,"(791, 412, 815, 434)"
512,0:17,Fuego,fire,0.2,868,"(830, 532, 858, 563)"
513,0:17,Objeto,truck,0.85,228114,"(239, 239, 906, 581)"
513,0:17,Fuego,fire,0.31,660,"(947, 157, 980, 177)"
513,0:17,Fuego,fire,0.28,546,"(795, 412, 821, 433)"
514,0:17,Objeto,truck,0.83,231192,"(242, 239, 918, 581)"
514,0:17,Fuego,fire,0.33,665,"(934, 159, 969, 178)"
515,0:17,Objeto,truck,0.79,231192,"(246, 240, 922, 582)"
515,0:17,Fuego,fire,0.34,665,"(919, 159, 954, 178)"
515,0:17,Fuego,fire,0.23,525,"(805, 415, 830, 436)"
516,0:17,Objeto,truck,0.82,232544,"(248, 240, 924, 584)"
516,0:17,Objeto,car,0.35,1104,"(905, 158, 953, 181)"
516,0:17,Fuego,fire,0.33,525,"(811, 416, 836, 437)"
517,0:17,Objeto,truck,0.77,236318,"(248, 239, 931, 585)"
517,0:17,Fuego,fire,0.35,682,"(897, 159, 928, 181)"
517,0:17,Fuego,fire,0.21,480,"(818, 416, 842, 436)"
518,0:17,Objeto,truck,0.79,235296,"(251, 240, 935, 584)"
518,0:17,Fuego,fire,0.41,748,"(885, 159, 919, 181)"
518,0:17,Fuego,fire,0.37,460,"(823, 416, 846, 436)"
519,0:17,Objeto,truck,0.85,237015,"(253, 239, 940, 584)"
519,0:17,Fuego,fire,0.46,690,"(873, 160, 903, 183)"
519,0:17,Fuego,fire,0.36,504,"(828, 416, 852, 437)"
520,0:17,Objeto,truck,0.85,238050,"(255, 239, 945, 584)"
520,0:17,Fuego,fire,0.3,396,"(866, 164, 888, 182)"
520,0:17,Fuego,fire,0.26,500,"(834, 417, 859, 437)"
521,0:17,Objeto,truck,0.87,237705,"(259, 239, 948, 584)"
521,0:17,Fuego,fire,0.45,609,"(851, 162, 880, 183)"
521,0:17,Fuego,fire,0.38,540,"(839, 417, 866, 437)"
522,0:17,Objeto,truck,0.87,239430,"(263, 239, 953, 586)"
522,0:17,Fuego,fire,0.51,475,"(839, 163, 864, 182)"
522,0:17,Fuego,fire,0.39,437,"(848, 418, 871, 437)"
522,0:17,Fuego,fire,0.22,690,"(836, 161, 866, 184)"
523,0:17,Objeto,truck,0.89,240461,"(266, 239, 955, 588)"
523,0:17,Fuego,fire,0.43,594,"(823, 163, 850, 185)"
523,0:17,Fuego,fire,0.3,506,"(853, 417, 876, 439)"
524,0:17,Objeto,truck,0.86,240810,"(268, 241, 958, 590)"
524,0:17,Fuego,fire,0.5,720,"(808, 164, 838, 188)"
524,0:17,Fuego,fire,0.42,504,"(858, 418, 882, 439)"
525,0:17,Objeto,truck,0.87,241850,"(271, 240, 962, 590)"
525,0:17,Fuego,fire,0.38,418,"(866, 420, 888, 439)"
525,0:17,Fuego,fire,0.34,600,"(800, 165, 825, 189)"
526,0:17,Objeto,truck,0.86,243243,"(274, 240, 967, 591)"
526,0:17,Fuego,fire,0.35,480,"(871, 420, 895, 440)"
526,0:17,Fuego,fire,0.28,483,"(791, 166, 814, 187)"
527,0:17,Objeto,truck,0.82,243936,"(281, 240, 974, 592)"
527,0:17,Fuego,fire,0.5,396,"(879, 420, 901, 438)"
528,0:17,Objeto,truck,0.84,245349,"(283, 241, 982, 592)"
528,0:17,Fuego,fire,0.35,484,"(886, 419, 908, 441)"
529,0:17,Objeto,truck,0.81,248157,"(285, 241, 992, 592)"
529,0:17,Fuego,fire,0.39,456,"(891, 422, 915, 441)"
530,0:17,Objeto,truck,0.84,248862,"(289, 241, 992, 595)"
530,0:17,Fuego,fire,0.31,550,"(898, 419, 923, 441)"
531,0:17,Objeto,truck,0.87,251340,"(292, 241, 1000, 596)"
531,0:17,Fuego,fire,0.37,513,"(905, 423, 932, 442)"
532,0:17,Objeto,truck,0.88,252760,"(295, 241, 1005, 597)"
532,0:17,Fuego,fire,0.36,396,"(913, 423, 935, 441)"
533,0:17,Objeto,truck,0.89,254538,"(299, 241, 1010, 599)"
533,0:17,Fuego,fire,0.35,588,"(918, 423, 946, 444)"
534,0:17,Objeto,truck,0.86,254896,"(304, 241, 1016, 599)"
534,0:17,Fuego,fire,0.43,437,"(927, 424, 950, 443)"
535,0:17,Objeto,truck,0.89,257032,"(307, 241, 1019, 602)"
535,0:17,Fuego,fire,0.27,506,"(933, 424, 956, 446)"
536,0:17,Objeto,truck,0.89,257032,"(311, 241, 1023, 602)"
536,0:17,Fuego,fire,0.45,460,"(942, 425, 965, 445)"
537,0:17,Objeto,truck,0.89,259198,"(314, 241, 1032, 602)"
537,0:17,Fuego,fire,0.27,576,"(947, 422, 971, 446)"
